,CandidateID,CandidateName,CandidateNameEng,Gender,Age,PartyID,SymbolID,SymbolName,SymbolNameEng,PoliticalPartyName,PoliticalPartyNameEng,TotalVoteReceived,Remarks,RemarksEng,PostId,Ward,id,GaPa_NaPa,districtId,districtIdy,district,stateId,state
0,197526,सरोज बस्नेत,Soraj Basnat,पुरुष,37,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,3980,निर्वाचित,Elected,1,,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
1,189722,ध्रुवराज राई,Dhurbaraj Rai,पुरुष,39,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),3255,,,1,,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
2,193860,रमा देवी राई,Rama Devi Rai,महिला,38,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),3388,निर्वाचित,Elected,2,,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
3,197810,इन्द्रावती राई,Indrawati Rai,महिला,52,116,1020,कलम,,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी) ,Nepal Communist Party(Ekakrit Samajbadi),3298,,,2,,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
4,328682,मकना देवी चर्मकार,Makana Devi Charmakar,महिला,42,2,0,,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),0,निर्विरोध,Unopposed,9,,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
5,328678,सावित्रा देवी फुयल,Sabitra Devi Phuyal,महिला,46,2,0,,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),0,निर्विरोध,Unopposed,9,,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
6,328509,नैना कला राई,Naina Kala Rai,महिला,38,2,0,,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),0,निर्विरोध,Unopposed,9,,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
7,328543,इन्दिरा राई (घिमिरे),Indira Rai,महिला,42,2,0,,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),0,निर्विरोध,Unopposed,9,,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
8,328646,कल्पना परियार,Kalpana Pariyar,महिला,36,2,0,,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),0,निर्विरोध,Unopposed,10,,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
9,328588,सन्तोष राई,Santos Rai,पुरुष,36,2,0,,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),0,निर्विरोध,Unopposed,10,,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
10,232476,नर बहादुर राई,Nara Bahadur Rai,पुरुष,54,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),368,निर्वाचित,Elected,5,1.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
11,233357,पेम्दोर्जे शेर्पा,Pemdorje Sherpa,पुरुष,62,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),367,,,5,1.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
12,193699,विदुर कुमार राई,Bidur Kumar Rai,पुरुष,47,117,2278,ढल्केको छाता,,"जनता समाजवादी पार्टी, नेपाल ",,257,,,5,1.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
13,230971,सन्तोष  राई,Sontosh  Rai,पुरुष,26,2,102,दुई सूर्य ,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),387,निर्वाचित,Elected,6,1.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
14,246439,गणेश राई,Ganesh Rai,पुरुष,31,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),355,निर्वाचित,Elected,6,1.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
15,235764,सिर कमल राई (साङ्पाङ्),Sir Kamal Rai (Sanpang),पुरुष,59,3,103,दुई गोलाकारभित्र हँसिया हथौडा ,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),331,,,6,1.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
16,236099,नन्द वहादुर तामाङ्ग,Nanda Bahadur Tamang,पुरुष,39,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),326,,,6,1.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
17,194550,नानु  राम  राई,Nanu  Ram Rai,पुरुष,35,117,2278,ढल्केको छाता,,"जनता समाजवादी पार्टी, नेपाल ",,254,,,6,1.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
18,195164,मनिष विष्ट,MANISH BISTA,पुरुष,25,117,2388,दुई वटा ढल्केको छाता,,"जनता समाजवादी पार्टी, नेपाल ",,238,,,6,1.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
19,246138,जुना राई,juna rai,महिला,26,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),384,निर्वाचित,Elected,7,1.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
20,194362,रेणु कला राई,Renu Kala Rai,महिला,42,117,2278,ढल्केको छाता,,"जनता समाजवादी पार्टी, नेपाल ",,337,,,7,1.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
21,234901,सत्य कला वि.क.,Satya Kala B.K.,महिला,42,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),379,निर्वाचित,Elected,8,1.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
22,235276,पवित्रा कामी,PABITRA KAMI,महिला,33,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),309,,,8,1.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
23,195582,सुकु माया वि.क.,SUKU MAYA B.K.,महिला,31,117,2278,ढल्केको छाता,,"जनता समाजवादी पार्टी, नेपाल ",,263,,,8,1.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
24,247916,बाल चन्द्र राई,Bal Chandra Rai,पुरुष,56,117,2278,ढल्केको छाता,,"जनता समाजवादी पार्टी, नेपाल ",,342,निर्वाचित,Elected,5,2.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
25,223571,सुरेन्द्र कुमार राई,Surendra Kumar Rai,पुरुष,72,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,269,,,5,2.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
26,237614,उद्दप कुमार राई,Uddap Kumar Rai,पुरुष,57,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),231,,,5,2.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
27,244677,प्रदिप कुमार राई,Pradip Kumar Rai,पुरुष,40,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),200,,,5,2.0,5061,टेम्केमैयुङ गाउँपालिका,7,7,भोजपुर,1.0,प्रदेश १
