,CandidateID,CandidateName,CandidateNameEng,Gender,Age,PartyID,SymbolID,SymbolName,SymbolNameEng,PoliticalPartyName,PoliticalPartyNameEng,TotalVoteReceived,Remarks,RemarksEng,PostId,Ward,id,GaPa_NaPa,districtId,districtIdy,district,stateId,state
0,280136,सुरेन्द्र पौड्याल,Surendra Poudyal,पुरुष,44,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),5631,निर्वाचित,Elected,1,,5479,गैडहवा गाउँपालिका,46,46,रुपन्देही,5.0,लुम्बिनी प्रदेश
1,187344,बसि उल्लाह मुसलमान,Wasi Ullah Musalman,पुरुष,66,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,4388,,,1,,5479,गैडहवा गाउँपालिका,46,46,रुपन्देही,5.0,लुम्बिनी प्रदेश
2,169227,राम देव यादव,Ram Dev Yadav,पुरुष,41,101,2289,लाउड स्पिकर,Loud Speaker,जनमत पार्टी (जपा),,3985,,,1,,5479,गैडहवा गाउँपालिका,46,46,रुपन्देही,5.0,लुम्बिनी प्रदेश
3,172287,बछु केवट,Bachhu Kewat,पुरुष,42,117,2278,ढल्केको छाता,,"जनता समाजवादी पार्टी, नेपाल ",,3084,,,1,,5479,गैडहवा गाउँपालिका,46,46,रुपन्देही,5.0,लुम्बिनी प्रदेश
4,182427,जितेन्द्र पासी,Jeetendra Pasi,पुरुष,31,118,92,साइकल,,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल  ",,2179,,,1,,5479,गैडहवा गाउँपालिका,46,46,रुपन्देही,5.0,लुम्बिनी प्रदेश
5,190482,राजेन्द्र वरई,Rajendra Barai,पुरुष,61,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),485,,,1,,5479,गैडहवा गाउँपालिका,46,46,रुपन्देही,5.0,लुम्बिनी प्रदेश
6,280021,दिपेन्द्र तिवारी,Dipendra Tiwari,पुरुष,35,4,2279,हलो,,राष्ट्रिय प्रजातन्त्र पार्टी,Rastriya Prajatantra Party,263,,,1,,5479,गैडहवा गाउँपालिका,46,46,रुपन्देही,5.0,लुम्बिनी प्रदेश
7,213322,राज कुमार तेली,Raj Kumar Teli,पुरुष,68,116,1020,कलम,,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी) ,Nepal Communist Party(Ekakrit Samajbadi),178,,,1,,5479,गैडहवा गाउँपालिका,46,46,रुपन्देही,5.0,लुम्बिनी प्रदेश
8,182070,सत्यनारायण पाथिक यादव,Satyanarayan Pathik Yadav,पुरुष,68,999,2317,खरायो,,स्वतन्त्र,Independent ,139,,,1,,5479,गैडहवा गाउँपालिका,46,46,रुपन्देही,5.0,लुम्बिनी प्रदेश
9,269590,कुलचन्द्र रिजाल,Kulchandra Rijal,पुरुष,42,94,2292,तारा,star,जनसमाजवादी पार्टी नेपाल,Janasamajbadi Party Nepal,32,,,1,,5479,गैडहवा गाउँपालिका,46,46,रुपन्देही,5.0,लुम्बिनी प्रदेश
