,CandidateID,CandidateName,CandidateNameEng,Gender,Age,PartyID,SymbolID,SymbolName,SymbolNameEng,PoliticalPartyName,PoliticalPartyNameEng,TotalVoteReceived,Remarks,RemarksEng,PostId,Ward,id,GaPa_NaPa,districtId,districtIdy,district,stateId,state
0,217813,भीम बहादुर योङया,Bhim Bahadur Yongya,पुरुष,55,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),4118,निर्वाचित,Elected,1,,5016,याङवरक गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
1,237126,मविन्द्र योङया,Mabindra Yongha,पुरुष,35,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,4038,,,1,,5016,याङवरक गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
2,244260,सुरेन्द्र लावती,SURENDRA LAWATI,पुरुष,28,56,56,दाप सहितको खुकुरी,,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,Sanghiya Loktantrik Rastriya Manch,185,,,1,,5016,याङवरक गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
3,213027,बावा मेयाङवो,Bala Meyangbo,महिला,45,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),3998,निर्वाचित,Elected,2,,5016,याङवरक गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
4,236842,अर्जुन कुमार बेघा,Arjun Kumar Begha,पुरुष,38,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),3679,,,2,,5016,याङवरक गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
5,241245,रमला फेदाप तेचुङ शिगु,Ramala Phedap Techung Shigu,महिला,35,56,56,दाप सहितको खुकुरी,,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,Sanghiya Loktantrik Rastriya Manch,247,,,2,,5016,याङवरक गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
6,183820,होम प्रकाश नुगु,HOM PRAKASH NUGU,पुरुष,39,13,13,घर,,राष्ट्रिय जनमुक्ति पार्टी,Rastriya Janamukti Party,4,,,2,,5016,याङवरक गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
7,329543,पुर्ण कुमारी नुगो,PURNA KUMARI NUGO,महिला,34,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),18,निर्वाचित,Elected,9,,5016,याङवरक गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
8,329560,कल्पना लोहार,Kalpana Lohar,महिला,29,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),18,निर्वाचित,Elected,9,,5016,याङवरक गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
9,329556,हर्क देवी सेवा,Harka Devi Sewa,महिला,37,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),18,निर्वाचित,Elected,9,,5016,याङवरक गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
10,329541,शान्ती राई,Shanti Rai,महिला,32,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),18,निर्वाचित,Elected,9,,5016,याङवरक गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
11,329849,मेनुका बराइली(वि.क),Menuka Baraili (B.K),महिला,35,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,14,,,9,,5016,याङवरक गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
