,CandidateID,CandidateName,CandidateNameEng,Gender,Age,PartyID,SymbolID,SymbolName,SymbolNameEng,PoliticalPartyName,PoliticalPartyNameEng,TotalVoteReceived,Remarks,RemarksEng,PostId,Ward,id,GaPa_NaPa,districtId,districtIdy,district,stateId,state
0,194341,ज्ञान बहादुर गुरुङ्ग,Gyan Bahadur Gurung,पुरुष,61,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,5498,निर्वाचित,Elected,3,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
1,249098,भीम बहादुर राई,Bhim Bahadur Rai,पुरुष,60,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),5053,,,3,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
2,226688,ज्ञान बहादुर पौडेल,Gyan Bhadur Poudel,पुरुष,57,4,2279,हलो,,राष्ट्रिय प्रजातन्त्र पार्टी,Rastriya Prajatantra Party,57,,,3,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
3,221352,चकेन्द्र बहादुर बस्नेत,Chakendra Bahadur Basnet,पुरुष,50,999,2339,खानेपानीको धारा,,स्वतन्त्र,Independent ,17,,,3,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
4,248708,डेभिड राई,Devid Rai,पुरुष,22,35,35,कुखुराको भाले,,मंगोल नेशनल अर्गनाइजेसन,Mangol National Organization,13,,,3,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
5,249569,नम्रता गौतम,Namrata Gautam,महिला,45,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),5062,निर्वाचित,Elected,4,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
6,194706,ओम प्रकाश निरौला,Om Prakash Niraula,पुरुष,41,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),4641,,,4,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
7,230260,रुद्र कुमारी आले,Rudra Kumari Ale,महिला,59,4,2279,हलो,,राष्ट्रिय प्रजातन्त्र पार्टी,Rastriya Prajatantra Party,67,,,4,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
8,210895,देव कुमारी बस्नेत,Dev Kumari Basnet,महिला,42,999,2339,खानेपानीको धारा,,स्वतन्त्र,Independent ,12,,,4,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
9,328479,सीता देवी बस्नेत,Sita Devi Basnet,महिला,46,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),29,निर्वाचित,Elected,11,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
10,328487,गिता परियार,Gita Pariyar,महिला,23,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),29,निर्वाचित,Elected,11,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
11,328465,सविता कार्की,Sabita Karki,महिला,46,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),29,निर्वाचित,Elected,11,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
12,328458,विष्णु माया विश्वकर्मा,Bishnu Maya Bishokarma,महिला,56,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),29,निर्वाचित,Elected,11,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
13,328419,तारा देवी ढकाल (धमला),Tara Devi Dhakal (Dhamala),महिला,48,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),29,निर्वाचित,Elected,11,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
14,328719,डम्बर कुमारी अधिकारी [धमला],Damber Kumari Adhikari (Dhamala),महिला,45,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,23,,,11,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
15,328697,सुष्मा गुरुङ्ग,Susma Gurung,महिला,43,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,23,,,11,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
16,328667,तिल कुमारी बिश्वकर्मा,Til Kumari Biswkarma,महिला,43,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,23,,,11,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
17,328737,सरिता कटुवाल,Sarita Katuwal,महिला,26,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,23,,,11,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
18,328746,लेखा कुमारी काफ्ले,lekha kumari kafle,महिला,28,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,23,,,11,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
19,328547,इन्द्र कुमार राई,Indra Kumar Rai,पुरुष,73,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),29,निर्वाचित,Elected,12,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
20,328599,रुप बहादुर विश्वकर्मा,Rup Bahadur Bishwakarma,पुरुष,52,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),29,निर्वाचित,Elected,12,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
21,328630,नगेन्द्र राई,Nagendra Rai,पुरुष,33,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),29,निर्वाचित,Elected,12,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
22,328774,चिरञ्जिवी राई,Chiranjibi Rai,पुरुष,44,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,23,,,12,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
23,328780,ढब्बुराम विश्वकर्मा,Dhabburam Bishwakarma,पुरुष,43,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,23,,,12,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
24,328763,राजेन्द्र दर्जी,Rajendra Dargi,पुरुष,38,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,23,,,12,,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
25,221007,भोगेन्द्र पाण्डे,Bhogendra Pande,पुरुष,33,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,423,निर्वाचित,Elected,5,1.0,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
26,264601,दुर्गा बहादुर थापा,Durga Bahadur Thapa,पुरुष,55,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),279,,,5,1.0,5072,पाख्रिवास नगरपालिका,8,8,धनकुटा,1.0,प्रदेश १
