,CandidateID,CandidateName,CandidateNameEng,Gender,Age,PartyID,SymbolID,SymbolName,SymbolNameEng,PoliticalPartyName,PoliticalPartyNameEng,TotalVoteReceived,Remarks,RemarksEng,PostId,Ward,id,GaPa_NaPa,districtId,districtIdy,district,stateId,state
0,206378,भूपाल राज राई,Bhupal Raj Rai,पुरुष,42,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,2203,निर्वाचित,Elected,1,,5052,सिलीचोङ गाउँपालिका,5,5,संखुवासभा,1.0,प्रदेश १
1,215516,योगेन्द्र राई,Yogendra Rai,पुरुष,36,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),2009,,,1,,5052,सिलीचोङ गाउँपालिका,5,5,संखुवासभा,1.0,प्रदेश १
2,205739,खड्ग नन्द राई,Khadga Nanda Rai,पुरुष,45,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),653,,,1,,5052,सिलीचोङ गाउँपालिका,5,5,संखुवासभा,1.0,प्रदेश १
3,215861,तुला बहादुर राई(कुलुङ),Tula Bahadur Rai(Kulung),पुरुष,46,117,2278,ढल्केको छाता,,"जनता समाजवादी पार्टी, नेपाल ",,25,,,1,,5052,सिलीचोङ गाउँपालिका,5,5,संखुवासभा,1.0,प्रदेश १
4,222798,कृष्ण बहादुर राई,Krishna Bahadur Rai,पुरुष,40,999,2317,खरायो,,स्वतन्त्र,Independent ,23,,,1,,5052,सिलीचोङ गाउँपालिका,5,5,संखुवासभा,1.0,प्रदेश १
5,206764,देविता राई (कुलुङ),Debita Rai (Kulung),महिला,34,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,2075,निर्वाचित,Elected,2,,5052,सिलीचोङ गाउँपालिका,5,5,संखुवासभा,1.0,प्रदेश १
6,213904,देवी कुमारी राई मेवाहाङ,Devi Kumari Rai Mewahang,महिला,46,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),1770,,,2,,5052,सिलीचोङ गाउँपालिका,5,5,संखुवासभा,1.0,प्रदेश १
7,214751,मेनुका राई,Menuka Rai,महिला,45,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),968,,,2,,5052,सिलीचोङ गाउँपालिका,5,5,संखुवासभा,1.0,प्रदेश १
8,323870,मन कुमारी राई (कुलुङ्ग),Mana  Kumari Rai Kulung,महिला,43,1,0,,,नेपाली काँग्रेस,Nepali Congress,0,निर्विरोध,Unopposed,9,,5052,सिलीचोङ गाउँपालिका,5,5,संखुवासभा,1.0,प्रदेश १
9,323876,लक्ष्मी विश्वकर्मा,Laxmi Bishwakarma,महिला,40,1,0,,,नेपाली काँग्रेस,Nepali Congress,0,निर्विरोध,Unopposed,9,,5052,सिलीचोङ गाउँपालिका,5,5,संखुवासभा,1.0,प्रदेश १
