,CandidateID,CandidateName,CandidateNameEng,Gender,Age,PartyID,SymbolID,SymbolName,SymbolNameEng,PoliticalPartyName,PoliticalPartyNameEng,TotalVoteReceived,Remarks,RemarksEng,PostId,Ward,id,GaPa_NaPa,districtId,districtIdy,district,stateId,state
0,306042,मणिराम बुढाथोकी,Maniram Budhathoki,पुरुष,57,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),6062,निर्वाचित,Elected,1,,5548,सुनिल स्मृति गाउँपालिका,53,53,रोल्पा,5.0,लुम्बिनी प्रदेश
1,305930,गन्ज बहादुर क्षेत्री,Ganja Bahadur Kshetri,पुरुष,45,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,3893,,,1,,5548,सुनिल स्मृति गाउँपालिका,53,53,रोल्पा,5.0,लुम्बिनी प्रदेश
2,307729,तारा  सेन,Tara Sen,महिला,33,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),469,,,1,,5548,सुनिल स्मृति गाउँपालिका,53,53,रोल्पा,5.0,लुम्बिनी प्रदेश
3,306644,कमल थापा,Kamal Thapa,पुरुष,42,999,2316,पुतली,,स्वतन्त्र,Independent ,292,,,1,,5548,सुनिल स्मृति गाउँपालिका,53,53,रोल्पा,5.0,लुम्बिनी प्रदेश
4,306518,धन बहादुर रोका,Dhan Bahadur Roka,पुरुष,44,116,1020,कलम,,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी) ,Nepal Communist Party(Ekakrit Samajbadi),14,,,1,,5548,सुनिल स्मृति गाउँपालिका,53,53,रोल्पा,5.0,लुम्बिनी प्रदेश
5,308535,मिना थापा,Mina Thapa,महिला,35,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),6037,निर्वाचित,Elected,2,,5548,सुनिल स्मृति गाउँपालिका,53,53,रोल्पा,5.0,लुम्बिनी प्रदेश
6,308142,तेज कुमारी विष्ट,Tej Kumari Bista,महिला,32,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,3400,,,2,,5548,सुनिल स्मृति गाउँपालिका,53,53,रोल्पा,5.0,लुम्बिनी प्रदेश
7,309118,खीमचन्द्र  पुनमगर ,Khimchandra  Punamagr ,पुरुष,40,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),984,,,2,,5548,सुनिल स्मृति गाउँपालिका,53,53,रोल्पा,5.0,लुम्बिनी प्रदेश
8,309490,शान्ती कुमारी -,Shanti Kumari ,महिला,51,4,2279,हलो,,राष्ट्रिय प्रजातन्त्र पार्टी,Rastriya Prajatantra Party,135,,,2,,5548,सुनिल स्मृति गाउँपालिका,53,53,रोल्पा,5.0,लुम्बिनी प्रदेश
9,330744,निर्मला पुन मगर,Nirmala Pun Magar,महिला,42,3,0,,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),0,निर्विरोध,Unopposed,9,,5548,सुनिल स्मृति गाउँपालिका,53,53,रोल्पा,5.0,लुम्बिनी प्रदेश
10,330749,इन्द्रा रोका मगर,Indra Roka  Magar,महिला,36,3,0,,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),0,निर्विरोध,Unopposed,9,,5548,सुनिल स्मृति गाउँपालिका,53,53,रोल्पा,5.0,लुम्बिनी प्रदेश
11,330748,रिता देवी थापा,Rita Debi Thapa,महिला,48,3,0,,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),0,निर्विरोध,Unopposed,9,,5548,सुनिल स्मृति गाउँपालिका,53,53,रोल्पा,5.0,लुम्बिनी प्रदेश
12,330746,अनिता थापा,Anita Thapa,महिला,35,3,0,,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),0,निर्विरोध,Unopposed,9,,5548,सुनिल स्मृति गाउँपालिका,53,53,रोल्पा,5.0,लुम्बिनी प्रदेश
13,330759,नेमलाल दमाई,Nemlal Damai,पुरुष,59,3,0,,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),0,निर्विरोध,Unopposed,10,,5548,सुनिल स्मृति गाउँपालिका,53,53,रोल्पा,5.0,लुम्बिनी प्रदेश
