,CandidateID,CandidateName,CandidateNameEng,Gender,Age,PartyID,SymbolID,SymbolName,SymbolNameEng,PoliticalPartyName,PoliticalPartyNameEng,TotalVoteReceived,Remarks,RemarksEng,PostId,Ward,id,GaPa_NaPa,districtId,districtIdy,district,stateId,state
0,189223,जिवन लिंथेप,Jevan Lingthep,पुरुष,45,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),4331,निर्वाचित,Elected,3,,5050,मादी नगरपालिका,5,5,संखुवासभा,1.0,प्रदेश १
1,204559,दावा क्षत्र शेर्पा,Dawa Kshatra Sherpa,पुरुष,54,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),2676,,,3,,5050,मादी नगरपालिका,5,5,संखुवासभा,1.0,प्रदेश १
2,244885,यादव चन्द्र खड्का,Yadab Chandra Khadka,पुरुष,52,4,2279,हलो,,राष्ट्रिय प्रजातन्त्र पार्टी,Rastriya Prajatantra Party,76,,,3,,5050,मादी नगरपालिका,5,5,संखुवासभा,1.0,प्रदेश १
3,184047,वासुदेब दाहाल,Basudev Dahal,पुरुष,52,999,2316,पुतली,,स्वतन्त्र,Independent ,44,,,3,,5050,मादी नगरपालिका,5,5,संखुवासभा,1.0,प्रदेश १
4,229238,हिम बहादुर जिमी,Him Bahadur Jimi,पुरुष,48,35,35,कुखुराको भाले,,मंगोल नेशनल अर्गनाइजेसन,Mangol National Organization,27,,,3,,5050,मादी नगरपालिका,5,5,संखुवासभा,1.0,प्रदेश १
5,189497,सुनिता देबी भट्टराई,Sunita Devi Bhattrai,महिला,53,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),4110,निर्वाचित,Elected,4,,5050,मादी नगरपालिका,5,5,संखुवासभा,1.0,प्रदेश १
6,259165,पासाङ्ग शेर्पा,Pasang Sherpa,पुरुष,45,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,3228,,,4,,5050,मादी नगरपालिका,5,5,संखुवासभा,1.0,प्रदेश १
7,258408,जानुका गुरुङ्ग,Januka Gurung,महिला,32,35,35,कुखुराको भाले,,मंगोल नेशनल अर्गनाइजेसन,Mangol National Organization,9,,,4,,5050,मादी नगरपालिका,5,5,संखुवासभा,1.0,प्रदेश १
8,323923,मुना गुरुङ्ग,Muna Gurung,महिला,42,2,0,,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),0,निर्विरोध,Unopposed,11,,5050,मादी नगरपालिका,5,5,संखुवासभा,1.0,प्रदेश १
9,323924,पर्मिला लिङथेप,Parmila Lingthep,महिला,42,2,0,,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),0,निर्विरोध,Unopposed,11,,5050,मादी नगरपालिका,5,5,संखुवासभा,1.0,प्रदेश १
10,323922,देवी माया अधिकारी,Devi Maya Adhakarki,महिला,35,2,0,,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),0,निर्विरोध,Unopposed,11,,5050,मादी नगरपालिका,5,5,संखुवासभा,1.0,प्रदेश १
11,323921,तारा देवी सुन्दास,Tara Devi Sundas,महिला,34,2,0,,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),0,निर्विरोध,Unopposed,11,,5050,मादी नगरपालिका,5,5,संखुवासभा,1.0,प्रदेश १
12,323919,मन कुमारी वि.क.,Man Kumari B.K.,महिला,39,2,0,,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),0,निर्विरोध,Unopposed,11,,5050,मादी नगरपालिका,5,5,संखुवासभा,1.0,प्रदेश १
13,323926,छुति लामा शेर्पा,Chhuti Lama Sherpa,पुरुष,50,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),32,निर्वाचित,Elected,12,,5050,मादी नगरपालिका,5,5,संखुवासभा,1.0,प्रदेश १
