,CandidateID,CandidateName,CandidateNameEng,Gender,Age,PartyID,SymbolID,SymbolName,SymbolNameEng,PoliticalPartyName,PoliticalPartyNameEng,TotalVoteReceived,Remarks,RemarksEng,PostId,Ward,id,GaPa_NaPa,districtId,districtIdy,district,stateId,state
0,202008,वीर विक्रम थाम्सुहाङ,Bir Bikram Thamsuhang,पुरुष,43,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,5779,निर्वाचित,Elected,1,,5012,फालेलुङ गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
1,204812,जय प्रकाश केरुङ,Jaya Prakash Kerung,पुरुष,44,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),2621,,,1,,5012,फालेलुङ गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
2,240504,कुमार केरुङ,Kumar Kerung,पुरुष,37,56,56,दाप सहितको खुकुरी,,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,Sanghiya Loktantrik Rastriya Manch,188,,,1,,5012,फालेलुङ गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
3,170147,टुक प्रसाद थाम्सुहाङ्ग,Tuk Prasad Thamsuhang,पुरुष,45,35,35,कुखुराको भाले,,मंगोल नेशनल अर्गनाइजेसन,Mangol National Organization,157,,,1,,5012,फालेलुङ गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
4,191354,देविन्द्र खत्री,Debindra Khatri,पुरुष,53,4,2279,हलो,,राष्ट्रिय प्रजातन्त्र पार्टी,Rastriya Prajatantra Party,148,,,1,,5012,फालेलुङ गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
5,196667,महेन्द्र हाङ्ग जवेगु,Mahendra Hang Jabegu,पुरुष,42,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),5214,निर्वाचित,Elected,2,,5012,फालेलुङ गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
6,205351,सुजता वान्‍तवा राई,Sujata Bantwa Rai,महिला,41,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),2875,,,2,,5012,फालेलुङ गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
7,204064,माया  देवि  मेयोङबा ,Maya  Devi Meyongba ,महिला,32,56,56,दाप सहितको खुकुरी,,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,Sanghiya Loktantrik Rastriya Manch,208,,,2,,5012,फालेलुङ गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
8,170236,समिक्षा  राई ,Samikshya  Rai ,महिला,25,35,35,कुखुराको भाले,,मंगोल नेशनल अर्गनाइजेसन,Mangol National Organization,136,,,2,,5012,फालेलुङ गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
9,329857,निरुता लिङ्देन,Niruta Lingden,महिला,36,3,0,,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),0,निर्विरोध,Unopposed,9,,5012,फालेलुङ गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
10,329975,खिल माया नेपाली,Khil Maya Nepali,महिला,48,3,0,,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),0,निर्विरोध,Unopposed,9,,5012,फालेलुङ गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
11,329949,रेनुका आङ्वो,Renuka Aango,महिला,41,116,0,,,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी) ,Nepal Communist Party(Ekakrit Samajbadi),0,निर्विरोध,Unopposed,9,,5012,फालेलुङ गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
12,329968,रिता सुनाम दर्जी,Rita Sunam Darji,महिला,42,999,0,,,स्वतन्त्र,Independent ,0,निर्विरोध,Unopposed,9,,5012,फालेलुङ गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
13,329910,शान्ती कुमारी राई,Shantee Kumari Rai,महिला,46,1,0,,,नेपाली काँग्रेस,Nepali Congress,0,निर्विरोध,Unopposed,10,,5012,फालेलुङ गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
14,329897,मनि राम बराल,Mani Ram Baral,पुरुष,51,3,0,,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),0,निर्विरोध,Unopposed,10,,5012,फालेलुङ गाउँपालिका,2,2,पाँचथर,1.0,प्रदेश १
