,CandidateID,CandidateName,CandidateNameEng,Gender,Age,PartyID,SymbolID,SymbolName,SymbolNameEng,PoliticalPartyName,PoliticalPartyNameEng,TotalVoteReceived,Remarks,RemarksEng,PostId,Ward,id,GaPa_NaPa,districtId,districtIdy,district,stateId,state
0,264609,मोहन बहादुर बस्नेत,Mohan Bahadur Basnet,पुरुष,60,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,10186,निर्वाचित,Elected,3,,5285,नागार्जुन नगरपालिका,26,26,काठमाडौं,3.0,बागमती प्रदेश
1,254473,नन्दन हरि गौतम,Nandan Hari Gautam,पुरुष,54,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),8368,,,3,,5285,नागार्जुन नगरपालिका,26,26,काठमाडौं,3.0,बागमती प्रदेश
2,234833,ध्रुव प्रसाद खनाल,Dhurba Prasad Khanal,पुरुष,55,4,2279,हलो,,राष्ट्रिय प्रजातन्त्र पार्टी,Rastriya Prajatantra Party,2469,,,3,,5285,नागार्जुन नगरपालिका,26,26,काठमाडौं,3.0,बागमती प्रदेश
3,168694,राजन   कोईराला,Rajan Koirala,पुरुष,36,999,2319,लौरो,,स्वतन्त्र,Independent ,523,,,3,,5285,नागार्जुन नगरपालिका,26,26,काठमाडौं,3.0,बागमती प्रदेश
4,205892,सरस्वती सुनार,Saraswati Sunar,महिला,42,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),421,,,3,,5285,नागार्जुन नगरपालिका,26,26,काठमाडौं,3.0,बागमती प्रदेश
5,283125,देवकी भट्टराई,Debaki Bhattarai,महिला,66,116,1020,कलम,,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी) ,Nepal Communist Party(Ekakrit Samajbadi),139,,,3,,5285,नागार्जुन नगरपालिका,26,26,काठमाडौं,3.0,बागमती प्रदेश
6,268997,कृष्ण बहादुर घले,Krishna Bahadur Ghale,पुरुष,69,10,10,गिलास,,राष्ट्रिय जनमोर्चा,Rastriya Janmorcha,32,,,3,,5285,नागार्जुन नगरपालिका,26,26,काठमाडौं,3.0,बागमती प्रदेश
7,293565,ज्ञानेन्द्र के.सी.,Gyanendra K.C.,पुरुष,38,999,1039,गुलाफको फुल,,स्वतन्त्र,Independent ,32,,,3,,5285,नागार्जुन नगरपालिका,26,26,काठमाडौं,3.0,बागमती प्रदेश
8,168766,उद्धव प्रसाद खनाल,Uddhab Prasad Khanal,पुरुष,46,119,1044,किताब,,उन्‍नत लोकतन्त्र पार्टी,,16,,,3,,5285,नागार्जुन नगरपालिका,26,26,काठमाडौं,3.0,बागमती प्रदेश
9,196919,कृष्ण हरि गिरी,Krishna Hari Giri,पुरुष,52,999,2317,खरायो,,स्वतन्त्र,Independent ,2,,,3,,5285,नागार्जुन नगरपालिका,26,26,काठमाडौं,3.0,बागमती प्रदेश
10,228631,आशिष आचार्य,Ashish Acharya,पुरुष,24,999,1040,आँप,,स्वतन्त्र,Independent ,0,,,3,,5285,नागार्जुन नगरपालिका,26,26,काठमाडौं,3.0,बागमती प्रदेश
11,256065,शुशिला अधिकारी,Sushila Adhikari,महिला,43,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),9474,निर्वाचित,Elected,4,,5285,नागार्जुन नगरपालिका,26,26,काठमाडौं,3.0,बागमती प्रदेश
