,CandidateID,CandidateName,CandidateNameEng,Gender,Age,PartyID,SymbolID,SymbolName,SymbolNameEng,PoliticalPartyName,PoliticalPartyNameEng,TotalVoteReceived,Remarks,RemarksEng,PostId,Ward,id,GaPa_NaPa,districtId,districtIdy,district,stateId,state
0,204448,कौशल्‍या देवी,Kaushaliya Devi,महिला,66,118,92,साइकल,,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल  ",,6282,निर्वाचित,Elected,3,,5860,ईशनाथ नगरपालिका,32,32,रौतहट,2.0,मधेश प्रदेश
1,193581,स‌तोष कुमार मेहता,Santosh Kumar Mehata,पुरुष,45,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),5307,,,3,,5860,ईशनाथ नगरपालिका,32,32,रौतहट,2.0,मधेश प्रदेश
2,186603,अंजु झा,Anju Jha,महिला,43,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,3886,,,3,,5860,ईशनाथ नगरपालिका,32,32,रौतहट,2.0,मधेश प्रदेश
3,238443,जय प्रकाश साह तेली,Jay Prakash Sah Teli,पुरुष,40,116,1020,कलम,,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी) ,Nepal Communist Party(Ekakrit Samajbadi),814,,,3,,5860,ईशनाथ नगरपालिका,32,32,रौतहट,2.0,मधेश प्रदेश
4,219255,राम नारायण प्रसाद यादव,Ram Narayan Prasad Yadav,पुरुष,43,117,2278,ढल्केको छाता,,"जनता समाजवादी पार्टी, नेपाल ",,238,,,3,,5860,ईशनाथ नगरपालिका,32,32,रौतहट,2.0,मधेश प्रदेश
5,242445,रामउदय साह,Ramuday Sah,पुरुष,34,101,2289,लाउड स्पिकर,Loud Speaker,जनमत पार्टी (जपा),,230,,,3,,5860,ईशनाथ नगरपालिका,32,32,रौतहट,2.0,मधेश प्रदेश
6,237104,नथुनी मण्‍डल,Nathuni Mandal,पुरुष,63,17,17,चक्का (पाङ्ग्रो),,नेपाली जनता दल,Nepali Janta Dal,32,,,3,,5860,ईशनाथ नगरपालिका,32,32,रौतहट,2.0,मधेश प्रदेश
7,224158,नविन प्रसाद पटेल,Nabin Prasad Patel,पुरुष,26,129,2313,आधा खोसेलो निकालिएको मकैको घोगा,,नेपाल सुशासन पार्टी,,8,,,3,,5860,ईशनाथ नगरपालिका,32,32,रौतहट,2.0,मधेश प्रदेश
8,261627,चन्दन  तिवारी ,Chandan  Tiwari ,पुरुष,26,999,1039,गुलाफको फुल,,स्वतन्त्र,Independent ,1,,,3,,5860,ईशनाथ नगरपालिका,32,32,रौतहट,2.0,मधेश प्रदेश
9,264897,तोखन ठाकुर,Tokhan Thakur,पुरुष,35,999,2048,ब्याडमिन्टन कर्क,,स्वतन्त्र,Independent ,1,,,3,,5860,ईशनाथ नगरपालिका,32,32,रौतहट,2.0,मधेश प्रदेश
10,171254,अब्दुल खालिक,Abdul Khalik,पुरुष,23,999,2316,पुतली,,स्वतन्त्र,Independent ,1,,,3,,5860,ईशनाथ नगरपालिका,32,32,रौतहट,2.0,मधेश प्रदेश
