,CandidateID,CandidateName,CandidateNameEng,Gender,Age,PartyID,SymbolID,SymbolName,SymbolNameEng,PoliticalPartyName,PoliticalPartyNameEng,TotalVoteReceived,Remarks,RemarksEng,PostId,Ward,id,GaPa_NaPa,districtId,districtIdy,district,stateId,state
0,179302,ज्ञान कुमार श्रेष्ठ,Gyan Kumar Shrestha,पुरुष,52,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),7359,निर्वाचित,Elected,1,,5182,खाँडादेवी गाउँपालिका,18,18,रामेछाप,3.0,बागमती प्रदेश
1,197820,नवराज  थोकर (तमाङ),Nabaraj Thokar (Tamang),पुरुष,45,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,4909,,,1,,5182,खाँडादेवी गाउँपालिका,18,18,रामेछाप,3.0,बागमती प्रदेश
2,234784,श्‍याम कृष्ण श्रेष्ठ,Shyam Krishna Shrestha,पुरुष,48,116,1020,कलम,,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी) ,Nepal Communist Party(Ekakrit Samajbadi),1093,,,1,,5182,खाँडादेवी गाउँपालिका,18,18,रामेछाप,3.0,बागमती प्रदेश
3,231291,सन्जिव वोहोरा,Sanjab Bohara,पुरुष,25,117,2278,ढल्केको छाता,,"जनता समाजवादी पार्टी, नेपाल ",,86,,,1,,5182,खाँडादेवी गाउँपालिका,18,18,रामेछाप,3.0,बागमती प्रदेश
4,212898,ज्ञान बहादुर तामाङ,Gyan Bahadur Tamang,पुरुष,50,4,2279,हलो,,राष्ट्रिय प्रजातन्त्र पार्टी,Rastriya Prajatantra Party,76,,,1,,5182,खाँडादेवी गाउँपालिका,18,18,रामेछाप,3.0,बागमती प्रदेश
5,168845,यम बहादुर मोक्तान,Yam Bahadur Moktan,पुरुष,31,35,35,कुखुराको भाले,,मंगोल नेशनल अर्गनाइजेसन,Mangol National Organization,60,,,1,,5182,खाँडादेवी गाउँपालिका,18,18,रामेछाप,3.0,बागमती प्रदेश
6,179380,रमा घिसिङ्ग,Rama Ghising,महिला,39,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),7458,निर्वाचित,Elected,2,,5182,खाँडादेवी गाउँपालिका,18,18,रामेछाप,3.0,बागमती प्रदेश
7,235347,मान बहादुर लामा,Man Bahadur Lama,पुरुष,52,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),4111,,,2,,5182,खाँडादेवी गाउँपालिका,18,18,रामेछाप,3.0,बागमती प्रदेश
8,229887,फुल माया तामाङ,Phul Maya Tamang,महिला,41,117,2278,ढल्केको छाता,,"जनता समाजवादी पार्टी, नेपाल ",,98,,,2,,5182,खाँडादेवी गाउँपालिका,18,18,रामेछाप,3.0,बागमती प्रदेश
9,214979,रमिता तामाङ,ramita tamang,महिला,44,4,2279,हलो,,राष्ट्रिय प्रजातन्त्र पार्टी,Rastriya Prajatantra Party,48,,,2,,5182,खाँडादेवी गाउँपालिका,18,18,रामेछाप,3.0,बागमती प्रदेश
