,CandidateID,CandidateName,CandidateNameEng,Gender,Age,PartyID,SymbolID,SymbolName,SymbolNameEng,PoliticalPartyName,PoliticalPartyNameEng,TotalVoteReceived,Remarks,RemarksEng,PostId,Ward,id,GaPa_NaPa,districtId,districtIdy,district,stateId,state
0,280675,झम्क नाथ नेपाल,Jhamka Nath Nepal,पुरुष,54,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),7127,निर्वाचित,Elected,1,,5318,ईन्द्रावती गाउँपालिका,30,30,सिन्धुपाल्चोक,3.0,बागमती प्रदेश
1,288564,विकाश लामा,Bikash Lama,पुरुष,62,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,6152,,,1,,5318,ईन्द्रावती गाउँपालिका,30,30,सिन्धुपाल्चोक,3.0,बागमती प्रदेश
2,207741,ठुलो बाबु श्रेष्ठ,Thulo Babu Shrestha,पुरुष,48,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),4134,,,1,,5318,ईन्द्रावती गाउँपालिका,30,30,सिन्धुपाल्चोक,3.0,बागमती प्रदेश
3,224347,बिष्णु मैनाली,Bishnu Mainali,पुरुष,50,4,2279,हलो,,राष्ट्रिय प्रजातन्त्र पार्टी,Rastriya Prajatantra Party,326,,,1,,5318,ईन्द्रावती गाउँपालिका,30,30,सिन्धुपाल्चोक,3.0,बागमती प्रदेश
4,212449,केशव प्रसाद आचार्य,Keshab Prasad Acharya,पुरुष,61,146,9,हँसिया तारा,,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी लेनिनवादी),,87,,,1,,5318,ईन्द्रावती गाउँपालिका,30,30,सिन्धुपाल्चोक,3.0,बागमती प्रदेश
5,272767,शोभना तामाङ,Shovana Tamang,महिला,31,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),6513,निर्वाचित,Elected,2,,5318,ईन्द्रावती गाउँपालिका,30,30,सिन्धुपाल्चोक,3.0,बागमती प्रदेश
6,288116,दया कुमारी मिश्र,Daya Kumari Misra,महिला,54,1,1,रुख,,नेपाली काँग्रेस,Nepali Congress,6463,,,2,,5318,ईन्द्रावती गाउँपालिका,30,30,सिन्धुपाल्चोक,3.0,बागमती प्रदेश
7,213185,सुमित्रा आचार्य,Sumitra Acharya,महिला,40,3,3,गोलाकारभित्र हसिया हथौडा,,नेपाल कम्युनिष्ट पार्टी (माओवादी केन्द्र),Communist Party of Nepal (Maoist-Centre),3946,,,2,,5318,ईन्द्रावती गाउँपालिका,30,30,सिन्धुपाल्चोक,3.0,बागमती प्रदेश
8,204126,गोमा देवी अधिकारी,Goma Devi Adhikari,महिला,47,4,2279,हलो,,राष्ट्रिय प्रजातन्त्र पार्टी,Rastriya Prajatantra Party,524,,,2,,5318,ईन्द्रावती गाउँपालिका,30,30,सिन्धुपाल्चोक,3.0,बागमती प्रदेश
9,325189,मिठु नेपाली,Mithu Nepali,महिला,47,2,2,सूर्य,,नेपाल कम्युनिष्ट पार्टी (एमाले),Nepal Communist Party (UML),36,निर्वाचित,Elected,9,,5318,ईन्द्रावती गाउँपालिका,30,30,सिन्धुपाल्चोक,3.0,बागमती प्रदेश
